$IAG
            IAG        Japan  ChinaSouth    ChinaEast       Latam      Delta      United     American   Lufthansa AirFranceKLM
[32,] 0.0079608930 0.0026327657 4.405869e-01 0.5069799 3.331407e-03 0.0066142354 0.007336861 0.009322997 0.0103067664 0.0049271903
[33,] 0.0079620369 0.0026327688 4.405832e-01 0.5069729 3.331357e-03 0.0066141643 0.007336771 0.009324712 0.0103115804 0.0049305433
[34,] 0.0079618069 0.0026327427 4.406055e-01 0.5069484 3.331251e-03 0.0066158394 0.007338853 0.009324237 0.0103110498 0.0049302862
[35,] 0.0079617438 0.0026330583 4.406050e-01 0.5069440 3.331290e-03 0.0066157787 0.007341637 0.009325307 0.0103118581 0.0049302536
[36,] 0.0079617828 0.0026330893 4.406039e-01 0.5069424 3.331344e-03 0.0066163462 0.007342101 0.009325336 0.0103133373 0.0049303594
[37,] 0.0079626494 0.0026330701 4.406033e-01 0.5069388 3.331322e-03 0.0066164648 0.007342698 0.009326203 0.0103151647 0.0049303244
[38,] 0.0079629677 0.0026331109 4.406029e-01 0.5069377 3.331470e-03 0.0066169762 0.007342775 0.009326294 0.0103154231 0.0049304525
[39,] 0.0079629704 0.0026332690 4.406035e-01 0.5069362 3.331460e-03 0.0066169572 0.007342761 0.009326816 0.0103155701 0.0049304391
[40,] 0.0079629679 0.0026332845 4.406032e-01 0.5069360 3.331459e-03 0.0066169543 0.007342866 0.009326820 0.0103158890 0.0049304736
[41,] 0.0079629943 0.0026333678 4.406027e-01 0.5069357 3.331468e-03 0.0066171817 0.007343072 0.009326824 0.0103160318 0.0049306910
[42,] 0.0079630552 0.0026333725 4.406028e-01 0.5069353 3.331514e-03 0.0066172970 0.007343092 0.009326849 0.0103160249 0.0049307221
[43,] 0.0079630687 0.0026333938 4.406030e-01 0.5069348 3.331515e-03 0.0066173197 0.007343127 0.009326848 0.0103161827 0.0049307237
[44,] 0.0079630644 0.0026333989 4.406031e-01 0.5069346 3.331526e-03 0.0066173208 0.007343256 0.009326846 0.0103161934 0.0049307222
[45,] 0.0079630633 0.0026334036 4.406030e-01 0.5069345 3.331525e-03 0.0066173715 0.007343254 0.009326849 0.0103162386 0.0049307719
[46,] 0.0079630640 0.0026334034 4.406030e-01 0.5069345 3.331534e-03 0.0066173752 0.007343258 0.009326848 0.0103162599 0.0049308093
[47,] 0.0079630642 0.0026334046 4.406030e-01 0.5069344 3.331541e-03 0.0066173750 0.007343259 0.009326851 0.0103162758 0.0049308089
[48,] 0.0079630632 0.0026334066 4.406030e-01 0.5069344 3.331541e-03 0.0066173746 0.007343260 0.009326852 0.0103163225 0.0049308115
[49,] 0.0079630616 0.0026334071 4.406031e-01 0.5069343 3.331540e-03 0.0066173731 0.007343259 0.009326850 0.0103163299 0.0049308342
[50,] 0.0079630595 0.0026334064 4.406032e-01 0.5069341 3.331539e-03 0.0066173799 0.007343258 0.009326848 0.0103163281 0.0049308334

$Latam
             IAG       Japan   ChinaSouth    ChinaEast     Latam        Delta       United     American    Lufthansa AirFranceKLM
 [1,] 0.01590392 0.001146258 5.533709e-05 0.0002362228 0.9826583 0.0000000000 0.0000000000 0.000000e+00 0.000000e+00 0.0000000000
 [2,] 0.01836911 0.001660130 5.491367e-05 0.0003090004 0.9788160 0.0004779771 0.0001576757 3.135097e-05 3.969505e-07 0.0001234026
 [3,] 0.01845228 0.001665784 2.331024e-04 0.0003068174 0.9735640 0.0008321780 0.0018910057 7.922281e-05 2.764966e-03 0.0002106392
 [4,] 0.01901764 0.001739862 2.451513e-04 0.0006042153 0.9714160 0.0008355188 0.0021545271 4.563024e-04 2.762457e-03 0.0007682835
 [5,] 0.01967569 0.002312617 3.735841e-04 0.0006333219 0.9662776 0.0012080024 0.0022093858 9.188946e-04 5.262817e-03 0.0011280524
 [6,] 0.02002282 0.002318037 9.566915e-04 0.0019303487 0.9619957 0.0013876116 0.0022861347 1.459149e-03 5.320789e-03 0.0023226810
 [7,] 0.02038734 0.003975971 9.602937e-04 0.0019595908 0.9583312 0.0017239426 0.0022835686 1.457510e-03 6.398027e-03 0.0025225051
 [8,] 0.02040976 0.004039814 2.844264e-03 0.0019777473 0.9504964 0.0050698984 0.0024439244 3.589844e-03 6.519587e-03 0.0026087392
 [9,] 0.02037296 0.004531489 3.897752e-03 0.0026346284 0.9444496 0.0081501465 0.0026569322 4.233253e-03 6.480613e-03 0.0025926238
[10,] 0.02035113 0.004600053 4.618735e-03 0.0027968946 0.9423956 0.0082004237 0.0027894900 4.317753e-03 7.346235e-03 0.0025836426
[11,] 0.02048918 0.004606997 4.632778e-03 0.0028077361 0.9419166 0.0084543363 0.0028031959 4.315360e-03 7.355717e-03 0.0026181399
[12,] 0.02049187 0.004605754 4.637058e-03 0.0028496165 0.9416590 0.0084577124 0.0028235099 4.372936e-03 7.485026e-03 0.0026174920
[13,] 0.02054118 0.004630123 4.857690e-03 0.0028832600 0.9409261 0.0084969632 0.0028235385 4.715274e-03 7.483243e-03 0.0026426268
[14,] 0.02054195 0.004656021 5.014301e-03 0.0028893353 0.9406716 0.0084962993 0.0028455260 4.744901e-03 7.493142e-03 0.0026469120
[15,] 0.02057514 0.004663801 5.732039e-03 0.0028865341 0.9397365 0.0085193047 0.0028584902 4.775046e-03 7.486747e-03 0.0027664237
[16,] 0.02057218 0.004663051 5.747555e-03 0.0028904720 0.9396129 0.0085343280 0.0028940214 4.774878e-03 7.526446e-03 0.0027841746
[17,] 0.02057713 0.004677439 5.752363e-03 0.0029033799 0.9395283 0.0085335943 0.0029171604 4.778300e-03 7.527448e-03 0.0028049034
[18,] 0.02056589 0.004672275 6.695646e-03 0.0029150881 0.9384858 0.0085289327 0.0029230110 4.806044e-03 7.585237e-03 0.0028221174
[19,] 0.02059991 0.004672530 6.847641e-03 0.0029146270 0.9382593 0.0085279136 0.0029254869 4.804912e-03 7.622249e-03 0.0028253912
[20,] 0.02060278 0.004672986 6.853215e-03 0.0029147263 0.9382468 0.0085295648 0.0029259614 4.804832e-03 7.623428e-03 0.0028257188
[21,] 0.02060386 0.004673993 6.906337e-03 0.0029196875 0.9381857 0.0085294947 0.0029258477 4.804945e-03 7.624422e-03 0.0028257349
[22,] 0.02060331 0.004673946 6.925419e-03 0.0029206790 0.9381595 0.0085299200 0.0029283309 4.807138e-03 7.625448e-03 0.0028262620
[23,] 0.02060536 0.004674209 6.936626e-03 0.0029209475 0.9381340 0.0085336420 0.0029292461 4.807283e-03 7.631652e-03 0.0028270690
[24,] 0.02060745 0.004674157 6.936655e-03 0.0029218920 0.9381173 0.0085335765 0.0029350817 4.810409e-03 7.635541e-03 0.0028279555
[25,] 0.02060778 0.004674513 6.945993e-03 0.0029285034 0.9380867 0.0085355774 0.0029374845 4.810804e-03 7.639658e-03 0.0028330229
[26,] 0.02060773 0.004674521 6.950748e-03 0.0029285282 0.9380783 0.0085361486 0.0029374726 4.811218e-03 7.641758e-03 0.0028335779
[27,] 0.02060758 0.004674434 6.954156e-03 0.0029285682 0.9380608 0.0085369147 0.0029390117 4.813125e-03 7.650206e-03 0.0028351665
[28,] 0.02060748 0.004674488 6.954137e-03 0.0029292175 0.9380552 0.0085371692 0.0029427046 4.813402e-03 7.650390e-03 0.0028357835
[29,] 0.02060744 0.004674480 6.954154e-03 0.0029293656 0.9380535 0.0085378314 0.0029427794 4.813515e-03 7.650951e-03 0.0028359615
[30,] 0.02060740 0.004674728 6.956448e-03 0.0029293703 0.9380508 0.0085378083 0.0029428999 4.813516e-03 7.651107e-03 0.0028359543
[31,] 0.02060739 0.004674775 6.958247e-03 0.0029293757 0.9380482 0.0085380392 0.0029428986 4.813741e-03 7.651334e-03 0.0028359582
[32,] 0.02060745 0.004674780 6.958251e-03 0.0029295153 0.9380476 0.0085380990 0.0029429206 4.813748e-03 7.651562e-03 0.0028361121
[33,] 0.02060753 0.004674869 6.958670e-03 0.0029296176 0.9380466 0.0085380917 0.0029429515 4.813766e-03 7.651585e-03 0.0028362663
[34,] 0.02060749 0.004674848 6.962756e-03 0.0029296343 0.9380424 0.0085381191 0.0029429629 4.813755e-03 7.651759e-03 0.0028362954
[35,] 0.02060749 0.004674864 6.962782e-03 0.0029296339 0.9380421 0.0085381176 0.0029429872 4.813757e-03 7.651987e-03 0.0028363005
[36,] 0.02060749 0.004674863 6.963073e-03 0.0029296383 0.9380415 0.0085381378 0.0029430064 4.813770e-03 7.652158e-03 0.0028364092
[37,] 0.02060751 0.004674862 6.963592e-03 0.0029296638 0.9380408 0.0085381403 0.0029430682 4.813767e-03 7.652167e-03 0.0028364355
[38,] 0.02060751 0.004674865 6.963612e-03 0.0029296662 0.9380407 0.0085381654 0.0029430680 4.813769e-03 7.652167e-03 0.0028364361
[39,] 0.02060751 0.004674865 6.963612e-03 0.0029296658 0.9380406 0.0085381756 0.0029430798 4.813768e-03 7.652260e-03 0.0028364357
[40,] 0.02060751 0.004674865 6.963612e-03 0.0029296794 0.9380405 0.0085381748 0.0029430939 4.813786e-03 7.652270e-03 0.0028364826
[41,] 0.02060751 0.004674865 6.963724e-03 0.0029297062 0.9380403 0.0085381966 0.0029431063 4.813789e-03 7.652283e-03 0.0028364960
[42,] 0.02060751 0.004674867 6.963815e-03 0.0029297117 0.9380402 0.0085381999 0.0029431059 4.813789e-03 7.652315e-03 0.0028364974
[43,] 0.02060751 0.004674868 6.963815e-03 0.0029297137 0.9380401 0.0085382027 0.0029431138 4.813791e-03 7.652337e-03 0.0028364993
[44,] 0.02060751 0.004674868 6.963815e-03 0.0029297159 0.9380401 0.0085382026 0.0029431199 4.813791e-03 7.652342e-03 0.0028365056
[45,] 0.02060751 0.004674868 6.963821e-03 0.0029297217 0.9380401 0.0085382090 0.0029431231 4.813792e-03 7.652342e-03 0.0028365061
[46,] 0.02060751 0.004674868 6.963831e-03 0.0029297217 0.9380401 0.0085382089 0.0029431253 4.813792e-03 7.652349e-03 0.0028365067
[47,] 0.02060751 0.004674868 6.963831e-03 0.0029297219 0.9380401 0.0085382095 0.0029431253 4.813793e-03 7.652351e-03 0.0028365068
[48,] 0.02060751 0.004674868 6.963832e-03 0.0029297224 0.9380401 0.0085382100 0.0029431254 4.813793e-03 7.652354e-03 0.0028365086
[49,] 0.02060751 0.004674869 6.963841e-03 0.0029297242 0.9380401 0.0085382112 0.0029431255 4.813793e-03 7.652355e-03 0.0028365107
[50,] 0.02060751 0.004674869 6.963852e-03 0.0029297243 0.9380401 0.0085382111 0.0029431255 4.813793e-03 7.652356e-03 0.0028365108

$Delta
             IAG        Japan   ChinaSouth    ChinaEast      Latam     Delta       United     American    Lufthansa AirFranceKLM
 [1,] 0.02921394 0.0008736722 0.0008545743 0.0009058422 0.05323441 0.9149176 0.0000000000 0.000000e+00 0.000000e+00 0.0000000000
 [2,] 0.04229479 0.0017804009 0.0009677431 0.0008872001 0.05330014 0.8999493 0.0005259639 1.581888e-05 7.463499e-06 0.0002711437
 [3,] 0.04423071 0.0024007133 0.0012274910 0.0010565094 0.05438180 0.8917332 0.0023941864 1.725618e-03 2.076599e-04 0.0006420898
 [4,] 0.04708570 0.0025334826 0.0015955998 0.0012640665 0.05463545 0.8869710 0.0031640588 1.817715e-03 2.073578e-04 0.0007255910
 [5,] 0.04674673 0.0030016770 0.0022306392 0.0023471408 0.05444099 0.8811797 0.0041776178 1.806525e-03 8.012663e-04 0.0032677057
 [6,] 0.04640518 0.0050974640 0.0031063224 0.0024823872 0.05399759 0.8745328 0.0068368968 2.926528e-03 1.179454e-03 0.0034354027
 [7,] 0.04672240 0.0055041021 0.0036303760 0.0026455229 0.05473176 0.8711722 0.0073231851 3.375855e-03 1.246858e-03 0.0036477705
 [8,] 0.04648155 0.0057491433 0.0036108838 0.0030426215 0.05446906 0.8678964 0.0074106210 5.503347e-03 2.156076e-03 0.0036803116
 [9,] 0.04683333 0.0066486328 0.0035967632 0.0030628727 0.05412992 0.8645879 0.0073734884 6.286654e-03 2.307394e-03 0.0051730138
[10,] 0.04661651 0.0066321389 0.0042042541 0.0037081247 0.05406950 0.8589896 0.0084208534 7.467594e-03 3.731019e-03 0.0061603614
[11,] 0.04673231 0.0066765865 0.0042217956 0.0038854420 0.05406092 0.8584799 0.0084470023 7.464597e-03 3.754837e-03 0.0062765953
[12,] 0.04672870 0.0066704080 0.0048056939 0.0039976709 0.05401558 0.8576646 0.0084763712 7.462080e-03 3.807140e-03 0.0063717457
[13,] 0.04670170 0.0066695289 0.0052291979 0.0039994411 0.05398590 0.8571551 0.0085260026 7.506280e-03 3.827826e-03 0.0063989841
[14,] 0.04663161 0.0066645207 0.0066133789 0.0040126013 0.05393228 0.8558749 0.0085160253 7.514002e-03 3.825314e-03 0.0064153723
[15,] 0.04664969 0.0066773939 0.0067518812 0.0040127781 0.05395951 0.8556238 0.0085305577 7.522148e-03 3.840135e-03 0.0064320762
[16,] 0.04672275 0.0066776183 0.0070993154 0.0040148272 0.05393021 0.8551579 0.0085454395 7.526726e-03 3.892995e-03 0.0064322086
[17,] 0.04668630 0.0067011931 0.0077067926 0.0040313545 0.05388706 0.8544817 0.0086121245 7.536401e-03 3.890832e-03 0.0064662557
[18,] 0.04667898 0.0067125902 0.0078336431 0.0040440235 0.05387804 0.8543257 0.0086115661 7.546750e-03 3.890123e-03 0.0064785660
[19,] 0.04666621 0.0067094742 0.0082457003 0.0040420952 0.05385695 0.8539109 0.0086162216 7.548292e-03 3.924129e-03 0.0064800776
[20,] 0.04666393 0.0067085998 0.0084846003 0.0040414980 0.05384345 0.8536776 0.0086155472 7.562366e-03 3.923577e-03 0.0064788622
[21,] 0.04665893 0.0067102721 0.0086015681 0.0040484352 0.05383651 0.8535568 0.0086148520 7.567959e-03 3.923515e-03 0.0064811911
[22,] 0.04665790 0.0067131024 0.0086043368 0.0040580815 0.05383940 0.8535296 0.0086194244 7.567778e-03 3.928992e-03 0.0064814217
[23,] 0.04665839 0.0067125740 0.0086376598 0.0040657768 0.05383514 0.8534613 0.0086333502 7.567166e-03 3.947638e-03 0.0064809822
[24,] 0.04665796 0.0067126145 0.0086385137 0.0040658431 0.05383493 0.8534541 0.0086339760 7.568173e-03 3.947687e-03 0.0064862268
[25,] 0.04665741 0.0067124737 0.0086385053 0.0040696581 0.05383377 0.8534450 0.0086363406 7.568429e-03 3.952240e-03 0.0064861918
[26,] 0.04665630 0.0067124568 0.0086488675 0.0040707657 0.05383242 0.8534229 0.0086445554 7.568854e-03 3.955441e-03 0.0064874434
[27,] 0.04665589 0.0067123970 0.0086498974 0.0040724200 0.05383212 0.8534190 0.0086459647 7.569326e-03 3.955588e-03 0.0064874300
[28,] 0.04665583 0.0067124417 0.0086500287 0.0040724625 0.05383191 0.8534167 0.0086473164 7.569318e-03 3.956483e-03 0.0064874612
[29,] 0.04665567 0.0067127826 0.0086499900 0.0040729982 0.05383171 0.8534153 0.0086475481 7.570034e-03 3.956550e-03 0.0064874325
[30,] 0.04665556 0.0067128007 0.0086504725 0.0040730479 0.05383158 0.8534131 0.0086491656 7.570034e-03 3.956864e-03 0.0064874154
[31,] 0.04665525 0.0067127550 0.0086575615 0.0040730433 0.05383119 0.8534069 0.0086491485 7.569980e-03 3.956835e-03 0.0064873767
[32,] 0.04665494 0.0067128107 0.0086635942 0.0040730283 0.05383084 0.8534013 0.0086493826 7.569931e-03 3.956811e-03 0.0064873718
[33,] 0.04665496 0.0067128158 0.0086636064 0.0040731091 0.05383080 0.8534008 0.0086493788 7.569949e-03 3.956884e-03 0.0064877339
[34,] 0.04665491 0.0067128699 0.0086663062 0.0040731290 0.05383064 0.8533978 0.0086496409 7.570008e-03 3.957013e-03 0.0064877181
[35,] 0.04665491 0.0067129164 0.0086672088 0.0040731242 0.05383056 0.8533963 0.0086496377 7.570251e-03 3.957333e-03 0.0064877416
[36,] 0.04665485 0.0067129218 0.0086681049 0.0040731208 0.05383049 0.8533953 0.0086496306 7.570244e-03 3.957518e-03 0.0064878089
[37,] 0.04665492 0.0067129275 0.0086681075 0.0040731199 0.05383048 0.8533951 0.0086496360 7.570249e-03 3.957581e-03 0.0064879014
[38,] 0.04665488 0.0067129212 0.0086689371 0.0040731428 0.05383043 0.8533943 0.0086496526 7.570262e-03 3.957577e-03 0.0064879186
[39,] 0.04665487 0.0067129203 0.0086689788 0.0040731481 0.05383043 0.8533942 0.0086496913 7.570261e-03 3.957612e-03 0.0064879360
[40,] 0.04665486 0.0067129196 0.0086691015 0.0040731634 0.05383042 0.8533939 0.0086497272 7.570264e-03 3.957653e-03 0.0064879566
[41,] 0.04665486 0.0067129201 0.0086691644 0.0040731829 0.05383041 0.8533938 0.0086497945 7.570267e-03 3.957700e-03 0.0064879552
[42,] 0.04665485 0.0067129194 0.0086692385 0.0040731825 0.05383040 0.8533937 0.0086498052 7.570269e-03 3.957702e-03 0.0064879616
[43,] 0.04665485 0.0067129204 0.0086692380 0.0040731913 0.05383040 0.8533936 0.0086498273 7.570269e-03 3.957717e-03 0.0064879612
[44,] 0.04665485 0.0067129204 0.0086692404 0.0040731913 0.05383040 0.8533936 0.0086498325 7.570276e-03 3.957721e-03 0.0064879610
[45,] 0.04665485 0.0067129205 0.0086692620 0.0040731965 0.05383040 0.8533936 0.0086498373 7.570276e-03 3.957720e-03 0.0064879618
[46,] 0.04665485 0.0067129209 0.0086692621 0.0040731980 0.05383040 0.8533936 0.0086498373 7.570277e-03 3.957720e-03 0.0064879621
[47,] 0.04665485 0.0067129216 0.0086692646 0.0040732004 0.05383040 0.8533936 0.0086498399 7.570277e-03 3.957724e-03 0.0064879621
[48,] 0.04665485 0.0067129215 0.0086692667 0.0040732006 0.05383039 0.8533936 0.0086498430 7.570277e-03 3.957724e-03 0.0064879622
[49,] 0.04665485 0.0067129215 0.0086692759 0.0040732024 0.05383039 0.8533936 0.0086498432 7.570277e-03 3.957724e-03 0.0064879639
[50,] 0.04665485 0.0067129214 0.0086692915 0.0040732024 0.05383039 0.8533935 0.0086498431 7.570277e-03 3.957724e-03 0.0064879638

$United
             IAG       Japan   ChinaSouth    ChinaEast      Latam     Delta    United    American    Lufthansa AirFranceKLM
 [1,] 0.02330102 0.001492833 0.0005538597 0.0006244065 0.06904576 0.4470307 0.4579515 0.000000000 0.0000000000 0.000000e+00
 [2,] 0.03249003 0.001570192 0.0007517842 0.0007010961 0.07195182 0.4406297 0.4500066 0.001041926 0.0008566494 1.942226e-07
 [3,] 0.03563085 0.001850524 0.0010945700 0.0009699187 0.07307236 0.4363867 0.4451127 0.003934839 0.0009783650 9.691736e-04
 [4,] 0.03550966 0.001966073 0.0014983109 0.0009723108 0.07299080 0.4336970 0.4441585 0.005452463 0.0022932594 1.461672e-03
 [5,] 0.03538394 0.002148772 0.0024216508 0.0019142620 0.07245345 0.4306171 0.4409121 0.006390606 0.0022701387 5.487956e-03
 [6,] 0.03504468 0.004014672 0.0033822339 0.0018962720 0.07198126 0.4267024 0.4378265 0.007946309 0.0029703847 8.235265e-03
 [7,] 0.03501816 0.004802986 0.0033957317 0.0019604950 0.07247486 0.4247155 0.4375507 0.008272006 0.0035877803 8.221821e-03
 [8,] 0.03467158 0.005777823 0.0044439945 0.0020324749 0.07260454 0.4240150 0.4331118 0.009080013 0.0051792502 9.083536e-03
 [9,] 0.03468578 0.007083659 0.0044658269 0.0021301710 0.07246786 0.4230687 0.4311705 0.010438865 0.0052296137 9.259066e-03
[10,] 0.03482895 0.007063632 0.0048941752 0.0022632525 0.07223454 0.4218550 0.4294546 0.010804163 0.0056757781 1.092596e-02
[11,] 0.03500554 0.007060718 0.0050054019 0.0024268900 0.07226032 0.4215963 0.4291885 0.010799513 0.0056756106 1.098126e-02
[12,] 0.03506880 0.007065244 0.0053300178 0.0024269697 0.07220983 0.4215261 0.4288871 0.010797779 0.0056752871 1.101291e-02
[13,] 0.03506173 0.007064145 0.0053703619 0.0024261121 0.07219527 0.4214456 0.4287862 0.010817986 0.0056946048 1.113792e-02
[14,] 0.03501430 0.007054558 0.0065478265 0.0024249510 0.07213263 0.4208819 0.4282043 0.010810142 0.0057113050 1.121816e-02
[15,] 0.03511131 0.007082870 0.0065504199 0.0024641354 0.07213615 0.4207734 0.4281087 0.010817142 0.0057227288 1.123311e-02
[16,] 0.03517793 0.007079660 0.0068194013 0.0025016643 0.07210505 0.4206100 0.4279255 0.010815944 0.0057272033 1.123771e-02
[17,] 0.03518085 0.007089937 0.0069215205 0.0025074751 0.07208125 0.4204723 0.4278447 0.010854378 0.0057804005 1.126717e-02
[18,] 0.03517427 0.007096554 0.0070722744 0.0025251682 0.07207041 0.4203927 0.4277664 0.010853156 0.0057794955 1.126954e-02
[19,] 0.03518500 0.007096552 0.0071503385 0.0025250987 0.07206002 0.4203383 0.4277046 0.010856632 0.0058143864 1.126906e-02
[20,] 0.03518256 0.007095693 0.0073103066 0.0025255601 0.07204824 0.4202657 0.4276307 0.010858561 0.0058134774 1.126920e-02
[21,] 0.03518160 0.007097862 0.0073211011 0.0025307919 0.07204639 0.4202533 0.4276193 0.010864146 0.0058162680 1.126928e-02
[22,] 0.03518090 0.007097784 0.0073303458 0.0025335520 0.07204988 0.4202463 0.4276111 0.010864074 0.0058168894 1.126918e-02
[23,] 0.03518102 0.007098413 0.0073343727 0.0025396413 0.07204732 0.4202365 0.4276037 0.010863850 0.0058239765 1.127111e-02
[24,] 0.03518022 0.007098266 0.0073534539 0.0025395865 0.07204603 0.4202276 0.4275947 0.010863706 0.0058239850 1.127248e-02
[25,] 0.03517938 0.007098123 0.0073688185 0.0025411170 0.07204438 0.4202200 0.4275854 0.010863499 0.0058271451 1.127223e-02
[26,] 0.03517914 0.007098126 0.0073730830 0.0025414674 0.07204367 0.4202159 0.4275843 0.010863397 0.0058274932 1.127341e-02
[27,] 0.03517884 0.007098062 0.0073784918 0.0025424208 0.07204294 0.4202129 0.4275819 0.010863313 0.0058274654 1.127369e-02
[28,] 0.03517911 0.007098372 0.0073784937 0.0025425116 0.07204287 0.4202125 0.4275816 0.010863351 0.0058275206 1.127373e-02
[29,] 0.03517915 0.007098634 0.0073785813 0.0025425734 0.07204270 0.4202121 0.4275806 0.010864176 0.0058278224 1.127370e-02
[30,] 0.03517910 0.007098700 0.0073801616 0.0025425768 0.07204254 0.4202113 0.4275799 0.010864155 0.0058278668 1.127376e-02
[31,] 0.03517903 0.007098702 0.0073822168 0.0025426066 0.07204237 0.4202103 0.4275789 0.010864177 0.0058278726 1.127388e-02
[32,] 0.03517883 0.007098673 0.0073876964 0.0025426466 0.07204197 0.4202079 0.4275765 0.010864116 0.0058278404 1.127382e-02
[33,] 0.03517882 0.007098684 0.0073876954 0.0025426637 0.07204195 0.4202078 0.4275763 0.010864240 0.0058278865 1.127395e-02
[34,] 0.03517878 0.007098679 0.0073892735 0.0025427320 0.07204181 0.4202068 0.4275756 0.010864273 0.0058281092 1.127392e-02
[35,] 0.03517883 0.007098684 0.0073895142 0.0025427302 0.07204177 0.4202065 0.4275753 0.010864343 0.0058283353 1.127394e-02
[36,] 0.03517880 0.007098678 0.0073901747 0.0025427341 0.07204170 0.4202062 0.4275749 0.010864340 0.0058284786 1.127395e-02
[37,] 0.03517883 0.007098680 0.0073902640 0.0025427357 0.07204168 0.4202061 0.4275748 0.010864340 0.0058285248 1.127400e-02
[38,] 0.03517882 0.007098678 0.0073905208 0.0025427456 0.07204166 0.4202060 0.4275747 0.010864346 0.0058285406 1.127401e-02
[39,] 0.03517882 0.007098679 0.0073905417 0.0025427636 0.07204165 0.4202059 0.4275747 0.010864345 0.0058285433 1.127403e-02
[40,] 0.03517882 0.007098682 0.0073906142 0.0025427758 0.07204165 0.4202059 0.4275746 0.010864345 0.0058285509 1.127403e-02
[41,] 0.03517881 0.007098682 0.0073906141 0.0025427866 0.07204164 0.4202059 0.4275746 0.010864345 0.0058285745 1.127403e-02
[42,] 0.03517881 0.007098683 0.0073906393 0.0025427865 0.07204164 0.4202059 0.4275746 0.010864345 0.0058285761 1.127403e-02
[43,] 0.03517881 0.007098683 0.0073906577 0.0025427946 0.07204163 0.4202059 0.4275746 0.010864345 0.0058285771 1.127403e-02
[44,] 0.03517881 0.007098683 0.0073906603 0.0025427963 0.07204163 0.4202058 0.4275746 0.010864346 0.0058285797 1.127403e-02
[45,] 0.03517881 0.007098684 0.0073906604 0.0025427976 0.07204163 0.4202058 0.4275746 0.010864346 0.0058285799 1.127403e-02
[46,] 0.03517881 0.007098684 0.0073906620 0.0025427982 0.07204163 0.4202058 0.4275746 0.010864347 0.0058285815 1.127403e-02
[47,] 0.03517881 0.007098684 0.0073906644 0.0025427994 0.07204163 0.4202058 0.4275746 0.010864347 0.0058285816 1.127403e-02
[48,] 0.03517881 0.007098684 0.0073906757 0.0025427994 0.07204163 0.4202058 0.4275746 0.010864347 0.0058285815 1.127403e-02
[49,] 0.03517881 0.007098684 0.0073906845 0.0025427998 0.07204163 0.4202058 0.4275746 0.010864347 0.0058285814 1.127404e-02
[50,] 0.03517881 0.007098684 0.0073906960 0.0025427999 0.07204163 0.4202058 0.4275746 0.010864347 0.0058285815 1.127404e-02

$American
             IAG        Japan   ChinaSouth    ChinaEast      Latam     Delta     United  American    Lufthansa AirFranceKLM
 [1,] 0.02883859 0.0005889242 0.0002724361 5.977010e-05 0.05796942 0.3620786 0.07032802 0.4798642 0.000000e+00 0.000000e+00
 [2,] 0.03861262 0.0023296240 0.0005094452 5.900476e-05 0.05747658 0.3582165 0.06952850 0.4731819 5.979379e-05 2.603094e-05
 [3,] 0.04150130 0.0026462897 0.0014972775 1.922668e-04 0.05700633 0.3550455 0.06887938 0.4719446 1.158648e-03 1.284153e-04
 [4,] 0.04226423 0.0026957485 0.0031376412 2.073261e-04 0.05697921 0.3527244 0.06975397 0.4694608 1.510892e-03 1.265788e-03
 [5,] 0.04213465 0.0029157323 0.0035995015 4.432658e-04 0.05659844 0.3506199 0.07140795 0.4663710 2.101777e-03 3.807802e-03
 [6,] 0.04273100 0.0047736314 0.0040017027 1.213680e-03 0.05622689 0.3492926 0.07122626 0.4630232 2.774726e-03 4.736326e-03
 [7,] 0.04262053 0.0063004667 0.0039766865 1.234286e-03 0.05662614 0.3471442 0.07084758 0.4620696 4.439552e-03 4.740894e-03
 [8,] 0.04300732 0.0062615793 0.0042704167 2.417416e-03 0.05664395 0.3470623 0.07052318 0.4602370 4.794738e-03 4.782096e-03
 [9,] 0.04331313 0.0063358917 0.0044633080 2.419069e-03 0.05670598 0.3462510 0.07074249 0.4581330 4.762531e-03 6.873638e-03
[10,] 0.04336874 0.0068212053 0.0053509720 3.312327e-03 0.05672912 0.3450852 0.07042000 0.4562742 5.058483e-03 7.579726e-03
[11,] 0.04340737 0.0068383670 0.0053494048 3.338852e-03 0.05677615 0.3450992 0.07040203 0.4561514 5.056917e-03 7.580297e-03
[12,] 0.04340988 0.0068370409 0.0053619840 3.382733e-03 0.05676985 0.3450398 0.07038845 0.4560640 5.066015e-03 7.680245e-03
[13,] 0.04339762 0.0068440496 0.0053904675 3.386035e-03 0.05675350 0.3450580 0.07038938 0.4560105 5.091688e-03 7.678770e-03
[14,] 0.04337709 0.0068402492 0.0057753329 3.383971e-03 0.05674003 0.3448978 0.07035419 0.4557403 5.096080e-03 7.794925e-03
[15,] 0.04341364 0.0068512374 0.0064696284 3.382724e-03 0.05671969 0.3446023 0.07029397 0.4553521 5.093016e-03 7.821718e-03
[16,] 0.04346360 0.0068586466 0.0065793908 3.390219e-03 0.05672133 0.3445090 0.07027974 0.4552696 5.094727e-03 7.833739e-03
[17,] 0.04341055 0.0068572216 0.0077387351 3.386238e-03 0.05665349 0.3440630 0.07021466 0.4546890 5.097366e-03 7.889795e-03
[18,] 0.04343511 0.0068628662 0.0078071557 3.399462e-03 0.05664537 0.3440166 0.07020477 0.4546367 5.103064e-03 7.888863e-03
