Date,Open,High,Low,Close,Adj Close,Volume
2005-09-27,21.049999,21.400000,19.100000,19.299999,18.194910,961200
2005-09-28,19.299999,20.530001,19.200001,20.500000,19.326199,5747900
2005-09-29,20.400000,20.580000,20.100000,20.209999,19.052801,1078200
2005-09-30,20.260000,21.049999,20.180000,21.010000,19.806999,3123300
2005-10-03,20.900000,21.750000,20.900000,21.500000,20.268938,1057900
2005-10-04,21.440001,22.500000,21.440001,22.160000,20.891151,1768800
2005-10-05,22.100000,22.309999,21.750000,22.200001,20.928862,904300
2005-10-06,22.600000,23.000000,22.400000,22.580000,21.287100,1614200
2005-10-07,22.250000,22.600000,21.799999,22.150000,20.881725,753400
2005-10-10,22.280001,22.290001,22.100000,22.209999,20.938292,538700
2005-10-11,22.260000,22.299999,21.799999,21.980000,20.721457,764600
2005-10-12,21.900000,22.049999,21.639999,21.760000,20.514055,912900
2005-10-13,21.700001,21.799999,21.400000,21.709999,20.466917,531300
2005-10-14,21.850000,22.400000,21.850000,22.270000,20.994848,887800
2005-10-17,22.150000,22.219999,21.850000,22.080000,20.815727,464000
2005-10-18,22.059999,22.299999,21.350000,21.490000,20.259512,1815500
2005-10-19,21.370001,21.600000,20.850000,21.379999,20.155811,1466000
2005-10-20,21.350000,21.480000,20.850000,21.020000,19.816429,640900
2005-10-21,21.020000,22.420000,21.010000,21.959999,20.702604,917000
2005-10-24,22.010000,22.360001,21.950001,22.309999,21.032562,508800
2005-10-25,22.250000,22.540001,21.700001,22.000000,20.740311,437300
2005-10-26,22.000000,22.450001,21.990000,22.320000,21.041986,543200
2005-10-27,22.260000,22.559999,22.200001,22.559999,21.268248,351200
2005-10-28,22.549999,23.900000,22.370001,23.900000,22.531525,1614900
2005-10-31,24.000000,25.350000,24.000000,24.680000,23.266859,706400
2005-11-01,24.700001,25.080000,24.690001,25.020000,23.587389,866800
2005-11-02,25.230000,28.100000,25.200001,27.549999,25.972527,2870200
2005-11-03,27.600000,28.100000,27.600000,27.870001,26.274208,906100
2005-11-04,27.799999,29.000000,27.770000,28.799999,27.150951,912600
2005-11-07,29.000000,29.430000,28.379999,28.930000,27.273512,486900
2005-11-08,29.100000,29.700001,29.000000,29.430000,27.744883,1395000
2005-11-09,29.430000,31.299999,29.430000,31.299999,29.507803,1312300
2005-11-10,31.150000,33.959999,31.150000,32.799999,30.921917,1948900
2005-11-11,33.049999,33.950001,33.000000,33.349998,31.440434,1183900
2005-11-14,33.500000,34.500000,33.450001,33.750000,31.817518,1059200
2005-11-15,33.750000,33.880001,32.840000,33.880001,31.940071,759200
2005-11-16,33.509998,33.849998,33.400002,33.599998,31.676111,542600
2005-11-17,33.400002,34.549999,33.230000,34.320000,32.354897,1011900
2005-11-18,34.349998,34.349998,32.860001,33.049999,31.157597,529800
2005-11-21,32.750000,32.750000,31.260000,31.990000,30.158302,636300
2005-11-22,31.990000,32.740002,31.600000,32.500000,30.639097,421900
2005-11-23,32.200001,33.680000,32.160000,33.040001,31.148184,671300
2005-11-25,33.009998,33.200001,32.720001,32.849998,30.969053,138500
2005-11-28,33.049999,33.849998,33.000000,33.410000,31.496998,630400
2005-11-29,33.299999,33.500000,32.630001,32.900002,31.016193,428600
2005-11-30,32.900002,33.799999,32.900002,33.590000,31.666681,690100
2005-12-01,34.000000,34.939999,34.000000,34.279999,32.317169,371800
2005-12-02,34.400002,34.650002,34.250000,34.279999,32.317169,428600
2005-12-05,32.080002,32.639999,31.379999,32.349998,30.497684,1124400
2005-12-06,32.040001,33.750000,32.040001,33.619999,31.694965,790600
2005-12-07,33.400002,34.180000,33.299999,33.950001,32.006084,783900
2005-12-08,33.950001,33.980000,33.529999,33.660000,31.732672,383700
2005-12-09,33.410000,34.070000,33.349998,33.880001,31.940071,409700
2005-12-12,33.799999,33.910000,33.709999,33.759998,31.826946,421500
2005-12-13,33.759998,33.799999,33.049999,33.250000,31.346149,226700
2005-12-14,33.400002,33.689999,33.250000,33.540001,31.619558,158400
2005-12-15,33.639999,33.880001,33.349998,33.630001,31.704393,313900
2005-12-16,33.680000,35.500000,33.680000,35.150002,33.137363,1646900
2005-12-19,35.180000,35.450001,34.889999,35.250000,33.231640,377400
2005-12-20,35.250000,35.459999,34.020000,35.320000,33.297626,564500
2005-12-21,35.380001,37.000000,35.330002,36.509998,34.419491,701200
2005-12-22,36.599998,37.049999,36.349998,36.830002,34.721176,247800
2005-12-23,36.730000,38.000000,36.730000,37.730000,35.569637,493000
2005-12-27,37.990002,38.799999,37.200001,37.459999,35.315090,476400
2005-12-28,38.000000,38.150002,36.349998,37.450001,35.305672,327800
2005-12-29,37.450001,37.950001,37.189999,37.380001,35.239677,189800
2005-12-30,37.549999,37.580002,36.919998,37.139999,35.013420,172800
2006-01-03,37.200001,38.279999,36.849998,37.450001,35.305672,1013200
2006-01-04,37.700001,40.599998,37.700001,39.200001,36.955460,1928400
2006-01-05,39.180000,39.709999,38.910000,39.709999,37.436264,317900
2006-01-06,39.709999,39.709999,38.139999,39.000000,36.766911,349200
2006-01-09,38.799999,38.880001,38.500000,38.610001,36.399246,220800
2006-01-10,38.610001,38.709999,37.400002,37.799999,35.635624,191300
2006-01-11,37.799999,37.799999,34.650002,34.799999,32.807411,974300
2006-01-12,33.000000,35.349998,32.959999,34.990002,32.986534,2008900
2006-01-13,35.000000,35.419998,33.310001,34.049999,32.100349,734200
2006-01-17,33.549999,33.549999,29.620001,30.000000,28.282246,2351200
2006-01-18,29.100000,31.160000,28.879999,31.000000,29.224987,1773700
2006-01-19,30.799999,31.240000,29.340000,30.389999,28.649916,857200
2006-01-20,30.280001,30.280001,28.600000,29.240000,27.565760,788700
2006-01-23,29.490000,30.049999,29.150000,29.420000,27.735453,530800
2006-01-24,29.900000,31.469999,29.750000,31.020000,29.243843,648900
2006-01-25,31.150000,31.510000,30.750000,31.000000,29.224987,836300
2006-01-26,31.049999,31.250000,30.000000,30.250000,28.517925,313700
2006-01-27,30.200001,30.200001,28.299999,28.889999,27.235804,518600
2006-01-30,28.730000,29.580000,28.730000,29.000000,27.339500,917300
2006-01-31,29.170000,30.410000,29.010000,29.340000,27.660032,490600
2006-02-01,29.100000,29.620001,28.350000,29.379999,27.697746,816800
2006-02-02,29.379999,30.200001,29.000000,30.010000,28.291672,767200
2006-02-03,30.010000,30.010000,29.200001,29.549999,27.858007,397600
2006-02-06,29.200001,29.700001,28.660000,29.270000,27.594042,550900
2006-02-07,29.350000,29.450001,28.620001,29.000000,27.339500,489800
2006-02-08,29.100000,30.760000,29.010000,29.990000,28.272825,869700
2006-02-09,29.950001,30.480000,29.549999,30.350000,28.612204,443400
2006-02-10,30.500000,30.500000,29.740000,30.000000,28.282246,403700
2006-02-13,31.049999,32.099998,30.549999,31.170000,29.385248,826000
2006-02-14,31.500000,32.900002,31.410000,32.799999,30.921917,668600
2006-02-15,32.549999,34.200001,32.349998,33.750000,31.817518,807800
2006-02-16,33.660000,33.900002,33.200001,33.380001,31.468714,244400
2006-02-17,32.799999,33.389999,32.330002,33.150002,31.251886,316000
2006-02-21,32.500000,33.650002,31.299999,32.500000,30.639097,772700
2006-02-22,33.529999,34.299999,33.299999,33.639999,31.713818,637200
2006-02-23,34.200001,35.020000,34.070000,34.650002,32.665993,926300
2006-02-24,33.970001,33.980000,33.180000,33.520000,31.600683,654000
2006-02-27,33.900002,34.070000,33.099998,33.349998,31.440434,538500
2006-02-28,33.299999,33.450001,32.599998,33.090000,31.195316,408200
2006-03-01,33.090000,34.060001,32.599998,32.799999,30.921917,1149500
2006-03-02,32.799999,33.200001,32.599998,32.900002,31.016193,388600
2006-03-03,32.650002,32.669998,31.320000,31.870001,30.045174,895800
2006-03-06,31.900000,32.000000,31.379999,31.809999,29.988609,681300
2006-03-07,32.099998,32.799999,32.000000,32.410000,30.554251,816900
2006-03-08,32.410000,33.889999,32.099998,33.459999,31.544128,691900
2006-03-09,33.400002,33.410000,32.599998,32.849998,30.969053,275900
2006-03-10,32.950001,33.529999,32.930000,33.259998,31.355587,1123800
2006-03-13,33.250000,33.700001,32.779999,33.049999,31.157597,498300
2006-03-14,33.099998,34.549999,33.099998,34.099998,32.147480,538900
2006-03-15,34.279999,35.500000,34.200001,35.070000,33.061943,1084100
2006-03-16,35.200001,35.349998,34.799999,35.169998,33.156216,595300
2006-03-17,35.150002,35.430000,34.849998,35.430000,33.401333,426900
2006-03-20,35.450001,37.430000,35.430000,36.950001,34.834305,990300
2006-03-21,37.950001,39.070000,36.630001,36.980000,34.862572,1532000
2006-03-22,37.070000,39.990002,37.070000,39.599998,37.332561,2143500
2006-03-23,39.610001,39.900002,38.520000,39.110001,36.870625,2010800
2006-03-24,39.200001,39.500000,38.560001,38.709999,36.493515,848400
2006-03-27,39.099998,39.770000,39.070000,39.169998,36.927177,1208300
2006-03-28,39.180000,39.200001,37.430000,37.570000,35.418793,1310200
2006-03-29,37.570000,37.950001,36.709999,37.709999,35.550781,838400
2006-03-30,37.950001,38.220001,37.200001,37.490002,35.343380,647600
2006-03-31,37.700001,40.020000,37.599998,40.000000,37.709656,2145500
2006-04-03,40.000000,40.000000,39.240002,39.599998,37.332561,1034600
2006-04-04,40.000000,40.599998,39.299999,39.480000,37.219437,891800
2006-04-05,39.500000,39.730000,38.970001,39.480000,37.219437,467300
2006-04-06,39.599998,40.330002,39.099998,40.150002,37.851067,1680000
2006-04-07,40.299999,40.750000,39.450001,39.650002,37.379700,1383600
2006-04-10,39.650002,39.650002,37.349998,37.919998,35.748753,1275800
2006-04-11,37.950001,38.299999,37.000000,37.500000,35.352810,1184400
2006-04-12,37.500000,37.970001,36.759998,37.500000,35.352810,1097200
2006-04-13,37.439999,39.130001,37.380001,38.630001,36.418098,1330900
2006-04-17,38.400002,38.599998,36.529999,36.900002,34.787155,2194600
2006-04-18,37.099998,37.599998,36.840000,37.049999,34.928570,1791500
2006-04-19,37.299999,39.450001,37.200001,38.439999,36.238976,2086800
2006-04-20,38.650002,39.639999,37.900002,38.000000,35.824173,1155400
2006-04-21,38.270000,38.270000,36.189999,37.730000,35.569637,1826900
2006-04-24,39.250000,42.299999,39.040001,41.900002,39.500866,3134300
2006-04-25,42.000000,43.900002,41.000000,42.730000,40.283344,2257700
2006-04-26,42.400002,43.259998,41.570000,42.990002,40.528465,1115700
2006-04-27,42.990002,44.700001,42.560001,44.299999,41.763451,1366700
2006-04-28,44.299999,44.380001,42.799999,43.259998,40.783001,1167500
2006-05-01,43.189999,44.000000,43.189999,43.680000,41.178947,996100
2006-05-02,45.099998,46.900002,45.000000,45.400002,42.800453,1990600
2006-05-03,46.200001,48.380001,45.770000,47.799999,45.063049,2106000
2006-05-04,48.400002,49.200001,47.750000,48.049999,45.298725,2102800
2006-05-05,48.049999,48.840000,47.939999,48.590000,45.807812,654300
2006-05-08,49.099998,49.799999,46.480000,47.299999,44.591663,1375200
2006-05-09,48.250000,52.130001,48.049999,51.630001,48.673748,3223200
2006-05-10,51.730000,52.180000,49.349998,50.099998,47.231342,1688700
2006-05-11,49.250000,49.889999,48.000000,49.119999,46.307468,1129900
